	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
1374	Phosphatidylglycerol synthase (n-C14:1)	PGSA141	[c] : cdpdtdec7eg + glyc3p --> h + cmp + pgp141	0	1000	0
1375	Phosphatidylglycerol synthase (n-C16:0)	PGSA160	[c] : cdpdhdecg + glyc3p --> h + cmp + pgp160	0	1000	0
1376	Phosphatidylglycerol synthase (n-C16:1)	PGSA161	[c] : cdpdhdec9eg + glyc3p --> h + cmp + pgp161	0	1000	0
1377	Phosphatidylglycerol synthase (n-C18:0)	PGSA180	[c] : cdpdodecg + glyc3p --> h + cmp + pgp180	0	1000	0
1378	Phosphatidylglycerol synthase (n-C18:1)	PGSA181	[c] : cdpdodec11eg + glyc3p --> h + cmp + pgp181	0	1000	0
1379	anteisopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI15	[c] : cdpdaipdecg + glyc3p --> h + cmp + pgpai15	0	1000	0
1380	anteisoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI17	[c] : cdpdaihpdecg + glyc3p --> h + cmp + pgpai17	0	1000	0
1381	isotetradecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI14	[c] : cdpditdecg + glyc3p --> h + cmp + pgpi14	0	1000	0
1382	isopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI15	[c] : cdpdipdecg + glyc3p --> h + cmp + pgpi15	0	1000	0
1383	isohexadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI16	[c] : cdpdihdecg + glyc3p --> h + cmp + pgpi16	0	1000	0
1384	isoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI17	[c] : cdpdihpdecg + glyc3p --> h + cmp + pgpi17	0	1000	0
1385	predicted multicomponent oxygenase/reductase subunit for phenylacetic acid degradation	PHACOAO	[c] : h2o + o2 + phaccoa --> dhdpacoa	0	1000	0
1386	phenylalanine transaminase	PHETA1	[c] : akg + phe_L <==> glu_L + phpyr	-1000	1000	0
1387	L-phenylalanine reversible transport via proton symport	PHEt2r	h[e] + phe_L[e] <==> h[c] + phe_L[c]	-1000	1000	0
1388	NAD-dependent threonine 4-phosphate dehydrogenase	PHTHRDH	[c] : nad + phthr <==> h + nadh + amopbut_L	-1000	1000	0
1389	2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)	PHYQS	[c] : amet + dmphqno <==> h + ahcys + phyQ	-1000	1000	0
1390	phosphate transport via ABC system	PIabc	h2o[c] + atp[c] + pi[e] --> h[c] + (2) pi[c] + adp[c]	0	1000	0
1391	PIt6b	PIt6b	h[e] + pi[e] <==> h[c] + pi[c]	-1000	1000	0
1392	PIt7ir	PIt7ir	(3) na1[e] + pi[e] --> pi[c] + (3) na1[c]	0	1000	0
1393	Phospholipase A1 (phosphatidate, n-C12:0)	PLIPA1A120	[c] : h2o + pa120 --> ddca + 2ddecg3p	0	1000	0
1394	Phospholipase A1 (phosphatidate, n-C14:0)	PLIPA1A140	[c] : h2o + pa140 --> ttdca + 2tdecg3p	0	1000	0
1395	Phospholipase A1 (phosphatidate, n-C14:1)	PLIPA1A141	[c] : h2o + pa141 --> ttdcea + 2tdec7eg3p	0	1000	0
1396	Phospholipase A1 (phosphatidate, n-C16:0)	PLIPA1A160	[c] : h2o + pa160 --> hdca + 2hdecg3p	0	1000	0
1397	Phospholipase A1 (phosphatidate, n-C16:1)	PLIPA1A161	[c] : h2o + pa161 --> hdcea + 2hdec9eg3p	0	1000	0
1398	Phospholipase A1 (phosphatidate, n-C18:0)	PLIPA1A180	[c] : h2o + pa180 --> ocdca + 2odecg3p	0	1000	0
1399	Phospholipase A1 (phosphatidate, n-C18:1)	PLIPA1A181	[c] : h2o + pa181 --> ocdcea + 2odec11eg3p	0	1000	0
1400	Phospholipase A1 (phosphatidylethanolamine, n-C12:0)	PLIPA1E120	[c] : h2o + pe120 --> h + ddca + 2agpe120	0	1000	0
1401	Phospholipase A1 (phosphatidylethanolamine, n-C14:0)	PLIPA1E140	[c] : h2o + pe140 --> h + ttdca + 2agpe140	0	1000	0
1402	Phospholipase A1 (phosphatidylethanolamine, n-C14:1)	PLIPA1E141	[c] : h2o + pe141 --> h + ttdcea + 2agpe141	0	1000	0
1403	Phospholipase A1 (phosphatidylethanolamine, n-C16:0)	PLIPA1E160	[c] : h2o + pe160 --> h + hdca + 2agpe160	0	1000	0
1404	Phospholipase A1 (phosphatidylethanolamine, n-C16:1)	PLIPA1E161	[c] : h2o + pe161 --> h + hdcea + 2agpe161	0	1000	0
1405	Phospholipase A1 (phosphatidylethanolamine, n-C18:0), reversed	PLIPA1E180rev	[c] : h + ocdca + 2agpe180 --> h2o + pe180	0	1000	0
1406	Phospholipase A1 (phosphatidylethanolamine, n-C18:1)	PLIPA1E181	[c] : h2o + pe181 --> h + ocdcea + 2agpe181	0	1000	0
1407	Phospholipase A1 (phosphatidylglycerol, n-C12:0)	PLIPA1G120	[c] : h2o + pg120 --> h + ddca + 2agpg120	0	1000	0
1408	Phospholipase A1 (phosphatidylglycerol, n-C14:0)	PLIPA1G140	[c] : h2o + pg140 --> h + ttdca + 2agpg140	0	1000	0
1409	Phospholipase A1 (phosphatidylglycerol, n-C14:1)	PLIPA1G141	[c] : h2o + pg141 --> h + ttdcea + 2agpg141	0	1000	0
1410	Phospholipase A1 (phosphatidylglycerol, n-C16:0)	PLIPA1G160	[c] : h2o + pg160 --> h + hdca + 2agpg160	0	1000	0
1411	Phospholipase A1 (phosphatidylglycerol, n-C16:1)	PLIPA1G161	[c] : h2o + pg161 --> h + hdcea + 2agpg161	0	1000	0
1412	Phospholipase A1 (phosphatidylglycerol, n-C18:0)	PLIPA1G180	[c] : h2o + pg180 --> h + ocdca + 2agpg180	0	1000	0
1413	Phospholipase A1 (phosphatidylglycerol, n-C18:1)	PLIPA1G181	[c] : h2o + pg181 --> h + ocdcea + 2agpg181	0	1000	0
1414	Phospholipase A2 (phosphatidate, n-C12:0)	PLIPA2A120	[c] : h2o + pa120 --> h + ddca + 1ddecg3p	0	1000	0
1415	Phospholipase A2 (phosphatidate, n-C14:0)	PLIPA2A140	[c] : h2o + pa140 --> h + 1tdecg3p + ttdca	0	1000	0
1416	Phospholipase A2 (phosphatidate, n-C14:1)	PLIPA2A141	[c] : h2o + pa141 --> h + 1tdec7eg3p + ttdcea	0	1000	0
1417	Phospholipase A2 (phosphatidate, n-C16:0)	PLIPA2A160	[c] : h2o + pa160 --> h + 1hdecg3p + hdca	0	1000	0
1418	Phospholipase A2 (phosphatidate, n-C16:1)	PLIPA2A161	[c] : h2o + pa161 --> h + 1hdec9eg3p + hdcea	0	1000	0
1419	Phospholipase A2 (phosphatidate, n-C18:0)	PLIPA2A180	[c] : h2o + pa180 --> h + 1odecg3p + ocdca	0	1000	0
1420	Phospholipase A2 (phosphatidate, n-C18:1)	PLIPA2A181	[c] : h2o + pa181 --> h + 1odec11eg3p + ocdcea	0	1000	0
1421	Phospholipase A2 (phosphatidylethanolamine, n-C12:0)	PLIPA2E120	[c] : h2o + pe120 --> h + ddca + 1agpe120	0	1000	0
1422	Phospholipase A2 (phosphatidylethanolamine, n-C14:0)	PLIPA2E140	[c] : h2o + pe140 --> h + ttdca + 1agpe140	0	1000	0
1423	Phospholipase A2 (phosphatidylethanolamine, n-C14:1)	PLIPA2E141	[c] : h2o + pe141 --> h + ttdcea + 1agpe141	0	1000	0
1424	Phospholipase A2 (phosphatidylethanolamine, n-C16:0)	PLIPA2E160	[c] : h2o + pe160 --> h + hdca + 1agpe160	0	1000	0
1425	Phospholipase A2 (phosphatidylethanolamine, n-C16:1)	PLIPA2E161	[c] : h2o + pe161 --> h + hdcea + 1agpe161	0	1000	0
1426	Phospholipase A2 (phosphatidylethanolamine, n-C18:0)	PLIPA2E180	[c] : h2o + pe180 --> h + ocdca + 1agpe180	0	1000	0
1427	Phospholipase A2 (phosphatidylethanolamine, n-C18:1)	PLIPA2E181	[c] : h2o + pe181 --> h + ocdcea + 1agpe181	0	1000	0
1428	Phospholipase A2 (phosphatidylglycerol, n-C12:0)	PLIPA2G120	[c] : h2o + pg120 --> h + ddca + 1agpg120	0	1000	0
1429	Phospholipase A2 (phosphatidylglycerol, n-C14:0)	PLIPA2G140	[c] : h2o + pg140 --> h + ttdca + 1agpg140	0	1000	0
1430	Phospholipase A2 (phosphatidylglycerol, n-C14:1)	PLIPA2G141	[c] : h2o + pg141 --> h + ttdcea + 1agpg141	0	1000	0
1431	Phospholipase A2 (phosphatidylglycerol, n-C16:0)	PLIPA2G160	[c] : h2o + pg160 --> h + hdca + 1agpg160	0	1000	0
1432	Phospholipase A2 (phosphatidylglycerol, n-C16:1)	PLIPA2G161	[c] : h2o + pg161 --> h + hdcea + 1agpg161	0	1000	0
1433	Phospholipase A2 (phosphatidylglycerol, n-C18:0)	PLIPA2G180	[c] : h2o + pg180 --> h + ocdca + 1agpg180	0	1000	0
1434	Phospholipase A2 (phosphatidylglycerol, n-C18:1)	PLIPA2G181	[c] : h2o + pg181 --> h + ocdcea + 1agpg181	0	1000	0
1435	Cleavage of ester from pimeloyl-ACP methyl ester (BioH)	PMACPME	[c] : h2o + pmACPm --> h + meoh + pmACP	0	1000	0
1436	phosphomannomutase	PMANM	[c] : man1p <==> man6p	-1000	1000	0
1437	pyrimidine phosphatase	PMDPHT	[c] : h2o + 5aprbu --> pi + 4r5au	0	1000	0
1438	phosphomethylpyrimidine kinase	PMPK	[c] : atp + 4ampm --> adp + 2mahmp	0	1000	0
1439	hexadecanoyl-ACP[acyl-carrier-protein] transferase	PMTCOATA	[c] : coa + palmACP <==> ACP + pmtcoa	-1000	1000	0
1440	purine-nucleoside phosphorylase	PNP	[c] : pi + rnam <==> h + ncam + r1p	-1000	1000	0
1441	pantothenate kinase	PNTK	[c] : atp + pnto_R --> h + adp + 4ppan	0	1000	0
1442	Pantothenate sodium symporter	PNTOt4	na1[e] + pnto_R[e] --> na1[c] + pnto_R[c]	0	1000	0
1443	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	POR4	[c] : accoa + co2 + fdxrd <==> h + pyr + coa + fdxox	-1000	1000	0
1444	pyruvate oxidase	POX	[c] : h2o + pyr + q8 --> co2 + ac + q8h2	0	1000	0
1445	inorganic diphosphatase	PPA	[c] : h2o + ppi --> h + (2) pi	0	1000	0
1446	Propionate kinase	PPAKr	[c] : adp + ppap <==> atp + ppa	-1000	1000	0
1447	propionate transporter, irreversible	PPAt2	ppa[c] --> ppa[e]	0	1000	0
1448	propionate transport in via proton symport irreversible	PPAt2i	h[e] + ppa[e] --> h[c] + ppa[c]	0	1000	0
1449	porphobilinogen synthase	PPBNGS	[c] : (2) 5aop --> h + (2) h2o + ppbng	0	1000	0
1450	phosphopantothenoylcysteine decarboxylase	PPCDC	[c] : h + 4ppcys --> co2 + pan4p	0	1000	0
1451	phosphoenolpyruvate carboxykinase	PPCK	[c] : atp + oaa --> co2 + adp + pep	0	1000	0
1452	phosphoenolpyruvate carboxylase, reversible	PPCr	[c] : h + pi + oaa <==> h2o + co2 + pep	-1000	1000	0
1453	guanosine-3,5-bis(diphosphate) 3-diphosphatase	PPGPPDP	[c] : h2o + ppgpp --> ppi + gdp	0	1000	0
1454	Diphosphate export via proton symport	PPIt2e	h[c] + ppi[c] --> h[e] + ppi[e]	0	1000	0
1455	phosphopentomutase	PPM	[c] : r1p <==> r5p	-1000	1000	0
1456	phosphopantothenate-cysteine ligase	PPNCL3	[c] : atp + cys_L + 4ppan --> h + amp + ppi + 4ppcys	0	1000	0
1457	prephenate dehydrogenase	PPND	[c] : nad + pphn --> nadh + co2 + 34hpp	0	1000	0
1458	PrephenateNADP+ oxidoreductase(decarboxylating)	PPND2	[c] : nadp + pphn --> nadph + co2 + 34hpp	0	1000	0
1459	prephenate dehydratase	PPNDH	[c] : h + pphn --> h2o + co2 + phpyr	0	1000	0
1460	protoporphyrinogen oxidase (anaerobic)	PPPGO3	[c] : (3) fum + pppg9 --> (3) succ + ppp9	0	1000	0
1461	Phenylpropanoate Dioxygenase	PPPNDO	[c] : h + o2 + nadh + pppn --> nad + cechddd	0	1000	0
1462	3-phenylpropionate transport via proton symport, reversible	PPPNt2r	h[e] + pppn[e] <==> h[c] + pppn[c]	-1000	1000	0
1463	Piperideine dehydrogenase	PPRDNDH	[c] : (2) h2o + nad + pprdn --> h + nadh + 5aptn	0	1000	0
1464	phosphoenolpyruvate synthase	PPS	[c] : h2o + pyr + atp --> (2) h + pi + amp + pep	0	1000	0
1465	trans-pentaprenyltranstransferase	PPTT	[c] : ipdp + pendp --> ppi + hexdp	0	1000	0
1466	phosphoribosylglycinamide synthetase	PRAGS	[c] : atp + gly + pram --> h + pi + adp + gar	0	1000	0
1467	phosphoribosylanthranilate isomerase	PRAI	[c] : pran <==> 2cpr5p	-1000	1000	0
1468	phosphoribosylaminoimidazole synthase	PRAIS	[c] : atp + fpram --> (2) h + pi + air + adp	0	1000	0
1469	phosphoribosyl-AMP cyclohydrolase	PRAMPC	[c] : h2o + prbamp --> prfp	0	1000	0
1470	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PRASCSi	[c] : 5aizc + atp + asp_L --> h + pi + adp + 25aics	0	1000	0
1471	phosphoribosyl-ATP pyrophosphatase	PRATPP	[c] : h2o + prbatp --> h + ppi + prbamp	0	1000	0
1472	phosphoribosylformylglycinamidine synthase	PRFGS	[c] : h2o + atp + gln_L + fgam --> h + pi + glu_L + adp + fpram	0	1000	0
1473	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase	PRMICI	[c] : prfp <==> prlp	-1000	1000	0
1474	L-ProlineNAD+ 5-oxidoreductase	PRO1x	[c] : nad + pro_L --> (2) h + nadh + 1pyr5c	0	1000	0
1475	Proline dehydrogenase	PROD2	[c] : fad + pro_L --> h + fadh2 + 1pyr5c	0	1000	0
1476	Proline dehydrogenase (trans-4-Hydroxy-L-proline)	PROD3	[c] : fad + 4hpro_LT <==> h + fadh2 + 1p3h5c	-1000	1000	0
1477	NADPH protein-disulfide oxidoreductase	PRODTHLOX	[c] : nadp + prodthl <==> h + nadph + prodslfd	-1000	1000	0
1478	L-proline transport via ABC system	PROabc	h2o[c] + atp[c] + pro_L[e] --> h[c] + pi[c] + adp[c] + pro_L[c]	0	1000	0
1479	L-proline reversible transport via proton symport	PROt2r	h[e] + pro_L[e] <==> h[c] + pro_L[c]	-1000	1000	0
1480	Na+/Proline-L symporter	PROt4	na1[e] + pro_L[e] --> na1[c] + pro_L[c]	0	1000	0
1481	L-proline export via diffusion	PROte	pro_L[c] --> pro_L[e]	0	1000	0
1482	phosphoribosylpyrophosphate synthetase	PRPPS	[c] : atp + r5p <==> h + amp + prpp	-1000	1000	0
1483	3-phosphoshikimate 1-carboxyvinyltransferase	PSCVT	[c] : pep + skm5p <==> pi + 3psme	-1000	1000	0
1484	Phosphatidylserine decarboxylase (n-C12:0)	PSD120	[c] : h + ps120 --> co2 + pe120	0	1000	0
1485	Phosphatidylserine decarboxylase (n-C14:0)	PSD140	[c] : h + ps140 --> co2 + pe140	0	1000	0
1486	Phosphatidylserine decarboxylase (n-C14:1)	PSD141	[c] : h + ps141 --> co2 + pe141	0	1000	0
1487	Phosphatidylserine decarboxylase (n-C16:0)	PSD160	[c] : h + ps160 --> co2 + pe160	0	1000	0
1488	Phosphatidylserine decarboxylase (n-C16:1)	PSD161	[c] : h + ps161 --> co2 + pe161	0	1000	0
1489	Phosphatidylserine decarboxylase (n-C18:0)	PSD180	[c] : h + ps180 --> co2 + pe180	0	1000	0
1490	Phosphatidylserine decarboxylase (n-C18:1)	PSD181	[c] : h + ps181 --> co2 + pe181	0	1000	0
1491	anteisopentadecanoyl-phosphatidylserine decarboxylase	PSDAI15	[c] : h + psai15 --> co2 + peai15	0	1000	0
1492	anteisoheptadecanoyl-phosphatidylserine decarboxylase	PSDAI17	[c] : h + psai17 --> co2 + peai17	0	1000	0
1493	isotetradecanoyl-phosphatidylserine decarboxylase	PSDI14	[c] : h + psi14 --> co2 + pei14	0	1000	0
1494	isopentadecanoyl-phosphatidylserine decarboxylase	PSDI15	[c] : h + psi15 --> co2 + pei15	0	1000	0
1495	isohexadecanoyl-phosphatidylserine decarboxylase	PSDI16	[c] : h + psi16 --> co2 + pei16	0	1000	0
1496	isoheptadecanoyl-phosphatidylserine decarboxylase	PSDI17	[c] : h + psi17 --> co2 + pei17	0	1000	0
1497	phosphoserine transaminase	PSERT	[c] : glu_L + 3php --> akg + pser_L	0	1000	0
1498	phosphoserine phosphatase (L-serine)	PSP_L	[c] : h2o + pser_L --> pi + ser_L	0	1000	0
1499	Phosphatidylserine syntase (n-C12:0)	PSSA120	[c] : cdpdddecg + ser_L --> h + cmp + ps120	0	1000	0
1500	Phosphatidylserine syntase (n-C14:0)	PSSA140	[c] : cdpdtdecg + ser_L --> h + cmp + ps140	0	1000	0
1501	Phosphatidylserine syntase (n-C14:1)	PSSA141	[c] : cdpdtdec7eg + ser_L --> h + cmp + ps141	0	1000	0
1502	Phosphatidylserine syntase (n-C16:0)	PSSA160	[c] : cdpdhdecg + ser_L --> h + cmp + ps160	0	1000	0
1503	Phosphatidylserine syntase (n-C16:1)	PSSA161	[c] : cdpdhdec9eg + ser_L --> h + cmp + ps161	0	1000	0
1504	Phosphatidylserine syntase (n-C18:0)	PSSA180	[c] : cdpdodecg + ser_L --> h + cmp + ps180	0	1000	0
1505	Phosphatidylserine syntase (n-C18:1)	PSSA181	[c] : cdpdodec11eg + ser_L --> h + cmp + ps181	0	1000	0
1506	anteisopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAAI15	[c] : cdpdaipdecg + ser_L --> h + cmp + psai15	0	1000	0
1507	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAAI17	[c] : cdpdaihpdecg + ser_L --> h + cmp + psai17	0	1000	0
1508	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI14	[c] : cdpditdecg + ser_L --> h + cmp + psi14	0	1000	0
1509	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI15	[c] : cdpdipdecg + ser_L --> h + cmp + psi15	0	1000	0
1510	isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI16	[c] : cdpdihdecg + ser_L --> h + cmp + psi16	0	1000	0
1511	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI17	[c] : cdpdihpdecg + ser_L --> h + cmp + psi17	0	1000	0
1512	Phosphate acetyltransferase	PTA2	[c] : pi + ppcoa --> coa + ppap	0	1000	0
1513	phosphotransacetylase	PTAr	[c] : accoa + pi <==> coa + actp	-1000	1000	0
1514	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	PTPAT	[c] : h + atp + pan4p --> ppi + dpcoa	0	1000	0
1515	putrescine/ornithine antiporter	PTRCORNt7	orn[c] + ptrc[e] <==> ptrc[c] + orn[e]	-1000	1000	0
1516	Putrescine Transaminase	PTRCTA	[c] : akg + ptrc --> glu_L + 4abutn	0	1000	0
1517	Putrescine-ABC transport	PTRCabc	h2o[c] + atp[c] + ptrc[e] --> h[c] + pi[c] + adp[c] + ptrc[c]	0	1000	0
1518	putrescine transport in via proton symport	PTRCt2	h[e] + ptrc[e] --> h[c] + ptrc[c]	0	1000	0
1519	purine-nucleoside phosphorylase (Adenosine)	PUNP1	[c] : pi + adn <==> ade + r1p	-1000	1000	0
1520	purine-nucleoside phosphorylase (Deoxyadenosine)	PUNP2	[c] : pi + dad_2 <==> ade + 2dr1p	-1000	1000	0
1521	purine-nucleoside phosphorylase (Guanosine)	PUNP3	[c] : pi + gsn <==> gua + r1p	-1000	1000	0
1522	purine-nucleoside phosphorylase (Deoxyguanosine)	PUNP4	[c] : pi + dgsn <==> 2dr1p + gua	-1000	1000	0
1523	purine-nucleoside phosphorylase (Inosine)	PUNP5	[c] : pi + ins <==> hxan + r1p	-1000	1000	0
1524	purine-nucleoside phosphorylase (Deoxyinosine)	PUNP6	[c] : pi + din <==> hxan + 2dr1p	-1000	1000	0
1525	purine-nucleoside phosphorylase (Xanthosine)	PUNP7	[c] : pi + xtsn <==> xan + r1p	-1000	1000	0
1526	1-pyrroline-5-carboxylate dehydrogenase	PUTA3	[c] : h2o + nad + glu5sa --> (2) h + nadh + glu_L	0	1000	0
1527	pyridoxamine 5'-phosphate oxidase	PYAM5POr	[c] : h2o + o2 + pyam5p --> h2o2 + nh4 + pydx5p	0	1000	0
1528	pyridoxamine kinase	PYDAMK	[c] : atp + pydam --> h + adp + pyam5p	0	1000	0
1529	pyridoxamine transport via diffusion	PYDAMtr	pydam[e] <==> pydam[c]	-1000	1000	0
1530	pyridoxal kinase	PYDXK	[c] : atp + pydx --> h + adp + pydx5p	0	1000	0
1531	pyridoxine kinase	PYDXNK	[c] : atp + pydxn --> h + adp + pdx5p	0	1000	0
1532	pyridoxine transport via diffusion	PYDXNtr	pydxn[e] <==> pydxn[c]	-1000	1000	0
1533	Pyridoxal transport	PYDXtr	pydx[e] <==> pydx[c]	-1000	1000	0
1534	pyruvate kinase	PYK	[c] : h + adp + pep --> pyr + atp	0	1000	0
1535	pyrimidine-nucleoside phosphorylase (uracil)	PYNP2r	[c] : pi + uri <==> ura + r1p	-1000	1000	0
1536	quinolinate synthase	QULNS	[c] : dhap + iasp --> (2) h2o + pi + quln	0	1000	0
1537	Raffinose galactohydrolase	RAFGH	[c] : h2o + raffin --> gal + sucr	0	1000	0
1538	L-ribulose-5-phosphate 3-epimerase	RB5PE	[c] : ru5p_L <==> xu5p_L	-1000	1000	0
1539	riboflavin kinase	RBFK	[c] : atp + ribflv --> h + adp + fmn	0	1000	0
1540	riboflavin synthase	RBFSa	[c] : db4p + 4r5au --> (2) h2o + pi + dmlz	0	1000	0
1541	riboflavin synthase	RBFSb	[c] : (2) dmlz --> 4r5au + ribflv	0	1000	0
1542	ribokinase	RBK	[c] : atp + rib_D --> h + adp + r5p	0	1000	0
1543	D-ribulokinase	RBK_D	[c] : atp + rbl_D --> h + ru5p_D + adp	0	1000	0
1544	L-ribulokinase (L-ribulose)	RBK_L1	[c] : atp + rbl_L --> h + adp + ru5p_L	0	1000	0
1545	L-ribulose-phosphate 4-epimerase	RBP4E	[c] : ru5p_L <==> xu5p_D	-1000	1000	0
1546	RE1944	RE1944C	[c] : atp + lipoate <==> ppi + CE5656	-1000	1000	0
1547	RE3009	RE3009C	[c] : paps + trdrd --> (2) h + pap + so3 + trdox	0	1000	0
1548	RE3351C	RE3351C	[c] : h2o + C11821 <==> co2 + alltn_R	-1000	1000	0
1549	RE3352	RE3352C	[c] : h2o + C11821 <==> co2 + alltn	-1000	1000	0
1550	S-ribosylhomocysteine cleavage enzyme	RHCCE	[c] : rhcys --> hcys_L + dhptd	0	1000	0
1551	D-ribose transport out via ABC system	RIBABCte	h2o[c] + atp[c] + rib_D[c] --> h[c] + pi[c] + adp[c] + rib_D[e]	0	1000	0
1552	D-ribose transport via ABC system	RIBabc	h2o[c] + atp[c] + rib_D[e] --> h[c] + pi[c] + adp[c] + rib_D[c]	0	1000	0
1553	L-rhamnose isomerase	RMI	[c] : rmn <==> rml	-1000	1000	0
1554	rhamnulokinase	RMK	[c] : atp + rml --> h + adp + rml1p	0	1000	0
1555	Rhamnulokinase	RMK2	[c] : atp + xylu_L <==> h + adp + xu1p_L	-1000	1000	0
1556	L-rhamnose transport via proton symport	RMNt2	h[e] + rmn[e] <==> h[c] + rmn[c]	-1000	1000	0
1557	Rhamnulose-1-phosphate aldolase	RMPA	[c] : rml1p <==> dhap + lald_L	-1000	1000	0
1558	ribonucleoside-diphosphate reductase (ADP)	RNDR1	[c] : adp + trdrd --> h2o + dadp + trdox	0	1000	0
1559	ribonucleoside-diphosphate reductase (GDP)	RNDR2	[c] : gdp + trdrd --> h2o + dgdp + trdox	0	1000	0
1560	ribonucleoside-diphosphate reductase (CDP)	RNDR3	[c] : cdp + trdrd --> h2o + dcdp + trdox	0	1000	0
1561	ribonucleoside-diphosphate reductase (UDP)	RNDR4	[c] : trdrd + udp --> h2o + dudp + trdox	0	1000	0
1562	ribonucleoside-triphosphate reductase (ATP)	RNTR1	[c] : atp + trdrd --> h2o + datp + trdox	0	1000	0
1563	ribonucleoside-triphosphate reductase (GTP)	RNTR2	[c] : gtp + trdrd --> h2o + dgtp + trdox	0	1000	0
1564	ribonucleoside-triphosphate reductase (CTP)	RNTR3	[c] : ctp + trdrd --> h2o + dctp + trdox	0	1000	0
1565	ribonucleoside-triphosphate reductase (UTP)	RNTR4	[c] : utp + trdrd --> h2o + dutp + trdox	0	1000	0
1566	ribulose 5-phosphate 3-epimerase	RPE	[c] : ru5p_D <==> xu5p_D	-1000	1000	0
1567	ribose-5-phosphate isomerase	RPI	[c] : r5p <==> ru5p_D	-1000	1000	0
1568	alpha-ribazole 5-phosphate phosphatase	RZ5PP	[c] : h2o + 5prdmbz --> pi + rdmbzi	0	1000	0
1569	sedoheptulose 7-phosphate isomerase (reversible)	S7PIr	[c] : s7p <==> gmhep7p	-1000	1000	0
1570	Succinylarginine dihydrolase	SADH	[c] : (2) h + (2) h2o + sucarg --> co2 + (2) nh4 + sucorn	0	1000	0
1571	sulfate adenylyltransferase	SADT	[c] : h + atp + so4 --> ppi + aps	0	1000	0
1572	Sulfate adenyltransferase	SADT2	[c] : h2o + atp + gtp + so4 --> pi + ppi + gdp + aps	0	1000	0
1573	salicin transport via PEP:Pyr PTS	SALCpts	pep[c] + salcn[e] --> pyr[c] + salc6p[c]	0	1000	0
1574	D-sorbitol dehydrogenase (D-fructose producing)	SBTD_D2	[c] : nad + sbt_D --> h + nadh + fru	0	1000	0
1575	sorbitol-6-phosphate dehydrogenase	SBTPD	[c] : nad + sbt6p <==> h + nadh + f6p	-1000	1000	0
1576	D sorbitol transport via PEPPyr PTS	SBTpts	pep[c] + sbt_D[e] --> pyr[c] + sbt6p[c]	0	1000	0
1577	succinyl-diaminopimelate desuccinylase	SDPDS	[c] : h2o + sl26da --> succ + 26dap_LL	0	1000	0
1578	succinyldiaminopimelate transaminase	SDPTA	[c] : akg + sl26da <==> glu_L + sl2a6o	-1000	1000	0
1579	Selenophosphate synthase	SELNPS	[c] : h2o + atp + seln --> pi + amp + selnp	0	1000	0
1580	Selenate reductase (2-demethylmenaquinone)	SELRdmq	2dmmql8[c] + sel[e] --> 2dmmq8[c] + h2o[e] + selni[e]	0	1000	0
1581	Selenate reductase (Menaquinol)	SELRmq	mql8[c] + sel[e] --> mqn8[c] + h2o[e] + selni[e]	0	1000	0
1582	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	SEPHCHS	[c] : h + akg + ichor --> co2 + 2s5epchc	0	1000	0
1583	Serine acetyltransferase (EC 2.3.1.30)	SERATi	[c] : accoa + ser_L --> coa + acser	0	1000	0
1584	d_Serine deaminase	SERD_D	[c] : ser_D --> pyr + nh4	0	1000	0
1585	L-serine reversible transport via proton symport	SERt2r	h[e] + ser_L[e] <==> h[c] + ser_L[c]	-1000	1000	0
1586	Stearoyl-glycerol-3-phosphate O-acyltransferase	SGAT	[c] : stcoa + glyc3p --> coa + 1odecg3p	0	1000	0
1587	Succinylglutamate desuccinylase	SGDS	[c] : h2o + sucglu --> glu_L + succ	0	1000	0
